count,hate_speech,offensive_language,neither,class,tweet,new_class,cleaned_tweet
3,0,3,0,1,Lord please get me out of this ghetto ass hospital &#128514;&#128514;,2,lord please get me out of this ghetto ass hospital 
3,0,3,0,1,Los bitch taught me the true meaning of gravity when her panties kissed her ankles!,2,los bitch taught me the true meaning of gravity when her panties kissed her ankles
3,0,3,0,1,Los bitch told me if my name start with a D i could fuck...A B C SHE GOT THE D,2,los bitch told me if my name sta with a d i could fuck a b c she got the d
3,0,3,0,1,Los pussy ass lost by 3 points!! &#128514;&#128514;&#128514; I WINNNNNNNNN,2,los pussy ass lost by points i win
3,1,2,0,1,"Lot of my peeps playing 2nite, G playing against the heat, my nig Louie playing against Rutgers, and my girl tif playing in the WNBA finals",2,lot of my peeps playing 2 nite g playing against the heat my nig louie playing against rutgers and my girl tif playing in the wnba finals
3,0,3,0,1,Lou is such a lil bitch,2,lou is such a lil bitch
3,0,3,0,1,Love a bitch fight,2,love a bitch fight
3,0,3,0,1,Love fat hoes n tight clothes n granny panties seeeexxaaaay.,2,love fat hoes n tight clothes n granny panties sexay
3,0,3,0,1,Love getting nudes from my bitches &#128520;&#128520;&#128520;&#128520;&#128520;&#128520;&#128520;,2,love getting nudes from my bitches 
3,0,3,0,1,"Love having subs cause when my
Mom starts being a fucking bitch I just crank up the system. Simple solutions",2,love having subs cause when my mom sta s being a fucking bitch i just crank up the system simple solutions
3,0,0,3,2,Love is a bird of flames. Thank you for that song @DAVID_LYNCH @chrysta_bell,1,love is a bird of flames thank you for that song
3,0,3,0,1,Love my bitches @CheralynVB @mckinley719 @LaurieMcKinley,2,love my bitches
3,0,3,0,1,"Love when the bitches take selfies with their tongue out, just gearin up for that money shot",2,love when the bitches take selfies with their tongue out just gearin up for that money shot
3,0,3,0,1,"Love you more, than those bitches before. Say you'll remember, baby, say you'll remember. I will love you until the end of time. &#9203;&#128149;",2,love you more than those bitches before say you will remember baby say you will remember i will love you until the end of time 
3,0,3,0,1,Love'em and hate 'em... &#171;@my_shit_bit Big booty bitches.&#187;,2,love em and hate em big booty bitches
3,0,3,0,1,"Lovin hoes but thats same bitch we put the pipe in. She suckin dick, thats the same bitch you give goodnight kiss",2,lovin hoes but thats same bitch we put the pipe in she suckin dick thats the same bitch you give goodnight kiss
3,1,2,0,1,Low info people are pissed!! Oh no!! Dumb fucks. Race baiting bitches,2,low info people are pissed oh no dumb fucks race baiting bitches
6,0,6,0,1,Lowkey got a Fan of my hoop skills at lbcc aha he my niggah now lol,2,lowkey got a fan of my hoop skills at lbcc aha he my niggah now lol
3,0,3,0,1,Lowkey you're still my bitch &#128527;,2,lowkey you are still my bitch
6,1,5,0,1,Loyal pussy forever bein better than the bitch thats been passed around.,2,loyal pussy forever bein better than the bitch thats been passed around
3,0,3,0,1,Lucky bitch still in Ecuador&#128530;,2,lucky bitch still in ecuador
3,0,3,0,1,"Luda said that his bitch bad, well mine looks better in any weather lol",2,luda said that his bitch bad well mine looks better in any weather lol
3,1,2,0,1,Luke Bryan is such a faggot tool,2,luke bryan is such a faggot tool
3,0,3,0,1,Lying bitch http://t.co/TCjHTFxBhc,2,lying bitch url 
3,2,1,0,0,"Lynch mob thugs threaten Zimmerman jury; &#8216;N*ggas coming for that bitch ass&#160;jury&#8217; http://t.co/XY6v2YtyAS The hatred won't stop flowing,,#War",0,lynch mob thugs threaten zimmerman jury n ggas censored coming for that bitch ass jury url the hatred will not stop flowing war
9,0,8,1,1,ME TOO!!! RT @FreeBandVersace @Miller_Hi_Life i'm finna look for tht hoe...but shiiiid...i know sumptin bout a (cont) http://tl.gd/b245js,2,me too i am finna look for tht hoe but shiid i know sumptin bout a cont url 
3,0,0,3,2,"MT: ""@DocKozlowski: Ted Cruz ""We are proud wacko birds"". #StandWithCruz #KeepCruzing"" is that a pun?",1,mt ted cruz we are proud wacko birds stand with cruz keep cruzing is that a pun
3,0,3,0,1,"MURDER HER RT @RepMyCityX: When u fuck with crazy bitches shit like this happens :(
Feel bad for ol boy http://t.co/IjacWo6OB8",2,murder her when u fuck with crazy bitches shit like this happens sad feel bad for ol boy url 
3,1,2,0,1,MY CHEST&#8230; RT @LILBTHEBASEDGOD: ima make a song called perez hilton and its gonabe about a gay party boy who&#8217;s a fat slut with no bitches.,2,my chest ima make a song called perez hilton and its gonabe about a gay pa y boy who s a fat slut with no bitches
3,0,3,0,1,MY. NIGGA!! RT @Lito_TheGawd: Feel good to not have no hoes. Yall can't even throw that charge my way no more.,2,my nigga feel good to not have no hoes yall can not even throw that charge my way no more
3,0,3,0,1,"Ma bottom bitch cotton pick if I tell her too , she give me money all yo hoe give you is attitude",2,ma bottom bitch cotton pick if i tell her too she give me money all yo hoe give you is attitude
3,0,3,0,1,"Macc &amp; Cheese 
Maccin these bitches &amp; Makin my Cheese&#128514;&#128557;&#128514;",2,macc cheese maccin these bitches makin my cheese 
3,0,0,3,2,"Mace For Your Wife, Charlie Brown? #rejectedpeanutsspecials",1,mace for your wife charlie brown rejected peanuts specials
3,0,0,3,2,"Mad respect to Affleck for refusing to wear a Yankees cap, though as a Sox fan wearing a Mets cap probably irritated him too.",1,mad respect to affleck for refusing to wear a yankees cap though as a sox fan wearing a mets cap probably irritated him too
3,1,2,0,1,Mad that it's a pussy gym and full of fuck people,2,mad that it a pussy gym and full of fuck people
3,0,3,0,1,Made it to the World Series. Ned Yost out here fucking everybody bitch on the low.,2,made it to the world series ned yost out here fucking everybody bitch on the low
3,0,3,0,1,Made one of my all time favorites look like a bitch on the grandest stage of em all,2,made one of my all time favorites look like a bitch on the grandest stage of em all
3,0,0,3,2,Madea and this old hillbilly are hilarious together.,1,madea and this old hillbilly are hilarious together
3,0,0,3,2,Magellan? You suck at trash talk. @physguy2 @submix8c,1,magellan you suck at trash talk
3,0,2,1,1,Magic 8 ball are these hoes loyal? http://t.co/G77bWIaX7f,2,magic ball are these hoes loyal url 
3,0,0,3,2,Majority of it is trash anyway.,1,majority of it is trash anyway
3,0,3,0,1,Majority of the hoes on this gram instafrontin http://t.co/3Nn47QAS,2,majority of the hoes on this gram instafrontin url 
3,0,1,2,2,"Majority of the time, a woman's story is trash anyway...",1,majority of the time a woman story is trash anyway
3,0,3,0,1,Make my burger bitch &#128514;&#128514; http://t.co/StVEpVMzZz,2,make my burger bitch url 
3,0,3,0,1,"Make sure that pussy clean 
Cuz ima eat until you scream",2,make sure that pussy clean cuz ima eat until you scream
3,0,3,0,1,Make up artists = cover up for selling pussy or second gig for bartenders or students,2,make up a ists cover up for selling pussy or second gig for ba enders or students
3,0,3,0,1,Make your first impression with me the best or like Nino Brown ima cancel that bitch,2,make your first impression with me the best or like nino brown ima cancel that bitch
3,0,3,0,1,Makem eat my ass since eating pussy ain't major nomore &#128175;&#128553;&#128514;&#9996;&#65039;&#128584;&#128129;&#128079;&#128522;,2,makem eat my ass since eating pussy ain t major nomore 
3,1,2,0,1,Makeup be saving alot of these bitches from being single,2,makeup be saving alot of these bitches from being single
3,0,2,1,1,Makeup save you hoes,2,makeup save you hoes
3,0,0,3,2,Making brownies,1,making brownies
3,0,1,2,2,Making up Drake disses&gt;&gt; RT @RepMyCityX: @TyZebruh cant wait to call it trash and tell everyone that B L U will forver be the goat out of LA,1,making up drake disses cant wait to call it trash and tell everyone that b l u will forver be the goat out of la
3,2,1,0,0,Man @Fugazi3011. Ducked me like a true hick. Would have split that white trash faggot lid,0,man ducked me like a true hick would have split that white trash faggot lid
6,0,6,0,1,Man I can't stop looking at this hoe twerking on my Facebook,2,man i can not stop looking at this hoe twerking on my facebook
3,1,2,0,1,Man I do have hoes and they are all in the same location &#128589;,2,man i do have hoes and they are all in the same location
3,0,3,0,1,Man I hope she don't think I think she a hoe. @lezgnik,2,man i hope she do not think i think she a hoe
3,1,2,0,1,Man I just watched that 50 shades of gay trailer and that shit looked like the wackest movie of all time. Y'all be hyping up trash on here,2,man i just watched that shades of gay trailer and that shit looked like the wackest movie of all time you all be hyping up trash on here
3,0,2,1,1,Man I rather see the morning selfies of bitches who dont change they look with the case of the Mondays then see the jay/bey poster. Ijs.,2,man i rather see the morning selfies of bitches who dont change they look with the case of the mondays then see the jay bey poster ijs
3,2,1,0,0,Man I swear today's like nation hit tony while he's driving day.... This chink almost smashed into me...,0,man i swear today like nation hit tony while he driving day this chink almost smashed into me
3,0,3,0,1,"Man I thought that heifer was yo old bitch, when you first went to the feds I was that nigga she would smoke with.",2,man i thought that heifer was yo old bitch when you first went to the feds i was that nigga she would smoke with
3,0,3,0,1,Man I wish this bitch would just STFU!!!,2,man i wish this bitch would just stfu
3,0,3,0,1,Man I'm tired of dealing with these hoes but my dick not,2,man i am tired of dealing with these hoes but my dick not
3,0,2,1,1,Man I'm tryin to take my intoxication to Charlie Sheen levels today and I'm going to do just that,2,man i am tryin to take my intoxication to charlie sheen levels today and i am going to do just that
3,0,3,0,1,Man I'm tryna give Chief Keef's mixtape a chance but this shit trash,2,man i am tryna give chief keef mixtape a chance but this shit trash
3,0,0,3,2,Man arrested after 40 opened nip bottles of vodka found in car http://t.co/VtusSbGHbR,1,man arrested after opened nip bottles of vodka found in car url 
3,0,3,0,1,Man bitches love Beyonce....no punch line,2,man bitches love beyonce no punch line
3,0,3,0,1,Man dude next to me got 2 of the worst looking hoes I ever seen but hey it is 2,2,man dude next to me got of the worst looking hoes i ever seen but hey it is
3,1,2,0,1,"Man fuck these bitch ass niggas, how y'all doin?",2,man fuck these bitch ass niggas how you all doin
6,0,6,0,1,Man heartburn is a bitch,2,man hea burn is a bitch
3,0,3,0,1,"Man if a bad washington heights chick on Dyckman likes me grabs her pussy and yells out ""what's good son"" I'm still fuckin",2,man if a bad washington heights chick on dyckman likes me grabs her pussy and yells out what good son i am still fuckin
3,0,3,0,1,"Man if that bitch dont call me back for the job cuhh, uma be snapping.",2,man if that bitch dont call me back for the job cuhh uma be snapping
3,0,0,3,2,Man im glad im around to see the redskins go to the playoffs considering it only happens once in a lifetime #RedskinsBlow,1,man im glad im around to see the redskins go to the playoffs considering it only happens once in a lifetime redskins blow
3,0,0,3,2,Man in zebra print dress robs bank http://t.co/3xaPAYzbge,1,man in zebra print dress robs bank url 
3,0,3,0,1,Man it's some bad built bitches in San Antonio.....&amp; if u can't wear a thong on the beach yo ass bet not retweet this,2,man it some bad built bitches in san antonio if u can not wear a thong on the beach yo ass bet not retweet this
3,0,3,0,1,Man my bitch is beautiful Helen of Troy.,2,man my bitch is beautiful helen of troy
3,1,2,0,1,Man stop acting like faggots and go for the WIN! @Kaepernick7,2,man stop acting like faggots and go for the win
6,1,2,3,2,Man talk to em RT @StraightCash08: Of course nothing is wrong with applebee&#8217;s if you like trash food.,1,man talk to em of course nothing is wrong with applebee s if you like trash food
3,1,2,0,1,Man that bad bitches/broke niggaz tweet was a trap.I feed bullshit negativity and niggaz line up for a plate.,2,man that bad bitches broke niggaz tweet was a trap i feed bullshit negativity and niggaz line up for a plate
3,1,2,0,1,Man that nigga Courage always bein a bitch. HIT DAT SHIT LIL NIGGA http://t.co/k3cb7YVVGY,2,man that nigga courage always bein a bitch hit dat shit lil nigga url 
3,0,3,0,1,Man that run game ain't no hoe. Fuck Alex. don't even need his bitch ass,2,man that run game ain t no hoe fuck alex do not even need his bitch ass
6,1,5,0,1,Man there's a lot of fat bitches here,2,man there a lot of fat bitches here
3,0,3,0,1,"Man these bitches are so boring yo. Where the outgoing, fun, wild bitches at",2,man these bitches are so boring yo where the outgoing fun wild bitches at
3,0,2,1,1,"Man these hoes so familiar, one minute on the team next minute they ain't witcha",2,man these hoes so familiar one minute on the team next minute they ain t witcha
6,0,6,0,1,Man this bitch smells like cheap lip stick,2,man this bitch smells like cheap lip stick
6,0,6,0,1,Man who da fuck let this hoe in the background looking like a got damn Zebra #BETAwards,2,man who da fuck let this hoe in the background looking like a got damn zebra bet awards
3,0,2,1,1,Man why do these hoes even bother wearing clothes when they're going out like that.,2,man why do these hoes even bother wearing clothes when they are going out like that
6,1,5,0,1,Man why the ugliest bitches talk the most.,2,man why the ugliest bitches talk the most
6,0,6,0,1,"Man, I got fucked within an inch of my life this evening, I'm so unbothered by that bitch &#128553;&#128514;&#128514; #carryon",2,man i got fucked within an inch of my life this evening i am so unbothered by that bitch carry on
3,0,3,0,1,"Man, I'm wish big booty bytches would use some other nickname other than Judy... Shy is so typical and old..",2,man i am wish big booty bytches would use some other nickname other than judy shy is so typical and old
3,1,2,0,1,"Man, aunt petunia is a royal bitch.",2,man aunt petunia is a royal bitch
3,0,0,3,2,"Man, that is a serious shiner Chara's sporting. Yowza.",1,man that is a serious shiner chara spo ing yowza
3,0,3,0,1,Mane if dis nicca call me 1 mo time n say he Finna pull up but dnt pull up,2,mane if dis nicca call me mo time n say he finna pull up but dnt pull up
3,0,3,0,1,Mane wtf I wake up look at da window it's showin like a mf outside...Good thing a nicca went to Walmart yesterday Good Aone snacks,2,mane wtf i wake up look at da window it showin like a mf outside good thing a nicca went to walma yesterday good aone snacks
3,0,0,3,2,Mann are first game is 3 weeks from now can't wait - once a redskin always a redskin -,1,mann are first game is weeks from now can not wait once a redskin always a redskin
3,0,3,0,1,Mann that pussy #ThrowBack,2,mann that pussy throw back
3,0,3,0,1,Mann.. Jada Pickett was a badddddd bitch #Lawd,2,mann jada pickett was a bad bitch lawd
3,0,0,3,2,Mannnn tonight feels like trash.,1,man tonight feels like trash
3,0,3,0,1,Mannnnnn these hoes aint loyal,2,man these hoes aint loyal
3,0,1,2,2,Manual labor so trash,1,manual labor so trash
3,0,0,3,2,Many people claiming slippery slope is now absolute are same ones who said slippery slope is an argument for the paranoid delusional. #tcot,1,many people claiming slippery slope is now absolute are same ones who said slippery slope is an argument for the paranoid delusional tcot
3,0,3,0,1,Maple Room bitch SACTO STYLE,2,maple room bitch sacto style
3,1,2,0,1,Marca got so many hoes she confused on what to do,2,marca got so many hoes she confused on what to do
3,0,2,1,1,Marcus Colston so damn trash.,2,marcus colston so damn trash
3,1,0,2,2,Marcus Smart belongs on the Celtics. Both trash. It was destiny.,1,marcus sma belongs on the celtics both trash it was destiny
3,0,3,0,1,Marcus is in this hoe schleeeeeeeeeeppppppp,2,marcus is in this hoe schlep
3,0,3,0,1,Marijuana turn good pussy great..,2,marijuana turn good pussy great
3,0,3,0,1,"Marijuana, hydro, pussy hoe, ass titties",2,marijuana hydro pussy hoe ass titties
3,0,3,0,1,Marilyn Monroe set the standard for what hoes can achieve in society,2,marilyn monroe set the standard for what hoes can achieve in society
4,0,0,4,2,"Mark Teixeira finally stepping up, HR and couple of BBs #Yankees",1,mark teixeira finally stepping up hr and couple of bbs yankees
3,0,3,0,1,Married a skinny bitch but trickin wit a thick bitch.. She got sum big hips I call that boa a hypocrite,2,married a skinny bitch but trickin wit a thick bitch she got sum big hips i call that boa a hypocrite
3,0,3,0,1,"Mary Jane is a dumb bitch
Peter has a job saving the city as Spiderman and she's bitching about how he hasn't came to her play",2,mary jane is a dumb bitch peter has a job saving the city as spiderman and she bitching about how he has not came to her play
6,0,0,6,2,"Mata'i ngeli, alu o polosi ho nifo..",1,mata i ngeli alu o polosi ho nifo
3,0,2,1,1,Math is forever confusing to me #retard,2,math is forever confusing to me retard
3,0,2,1,1,Matt cancer free gotta hoes throw him some booty before his bedtime,2,matt cancer free gotta hoes throw him some booty before his bedtime
3,0,3,0,1,Matt got the shades on tryin to scope a bitch http://t.co/Ywaq3Hg0WF,2,matt got the shades on tryin to scope a bitch url 
3,0,3,0,1,"Maury is funny sometimes, but the ratchet hoes on there need to get knocked the fuck out!",2,maury is funny sometimes but the ratchet hoes on there need to get knocked the fuck out
3,0,0,3,2,"May the bird of paradise fly up your nose.
May an elephant caress you with his toes.
May your wife have runners u&#8230; http://t.co/h6e278e85s",1,may the bird of paradise fly up your nose may an elephant caress you with his toes may your wife have runners u url 
6,1,0,5,2,"Maybe @barackobama is colored blind with his 'red lines' and all. Tough talk, no walk. #tcot",1,maybe is colored blind with his red lines and all tough talk no walk tcot
3,0,0,3,2,Maybe I don't feel too great because I only got 3hrs of sleep. Surely it's not last nights boxes of cookies &amp; crackers dinner! &#128055; &#128534; #chunk,1,maybe i do not feel too great because i only got 3 hrs of sleep surely it not last nights boxes of cookies crackers dinner chunk
3,1,2,0,1,Maybe I don't text you first because you read my messages and don't respond. &#128529;&#128529;&#128529; k bitch. @NCPostGrad,2,maybe i do not text you first because you read my messages and do not respond k bitch
3,0,3,0,1,Maybe I shoulda informed my cousin of my social anxiety before taking me to this over crowded bar. On the bright side Texas has hott bitches,2,maybe i shoulda informed my cousin of my social anxiety before taking me to this over crowded bar on the bright side texas has hott bitches
3,0,3,0,1,"Maybe I'll love you one day, maybe we'll someday grow. Till then just sit your drunk ass on that runway hoe.",2,maybe i will love you one day maybe we will someday grow till then just sit your drunk ass on that runway hoe
3,0,3,0,1,Maybe I'm just some bitter ass nigguh like Obito,2,maybe i am just some bitter ass nigguh like obito
3,1,2,0,1,"Maybe I'm the one, maybe I'm the two, maybe I'm the nigguh that you call when you're through.",2,maybe i am the one maybe i am the two maybe i am the nigguh that you call when you are through
3,0,3,0,1,Maybe if you weren't such a conceited bitch more people would like you.,2,maybe if you were not such a conceited bitch more people would like you
3,0,2,1,1,Maybe next time i day drink ill balance it out with my bitch mary jane cause #ItsLevelsTooThisShit,2,maybe next time i day drink ill balance it out with my bitch mary jane cause its levels too this shit
6,1,3,2,1,"Maybe reluctantly, but they've done it. What does this mean for a discrimination law in the state? Culturally for queer people in the state?",2,maybe reluctantly but they have done it what does this mean for a discrimination law in the state culturally for queer people in the state
3,0,3,0,1,Maybe you should eat makeup so you can be pretty on the inside also bitch.,2,maybe you should eat makeup so you can be pretty on the inside also bitch
3,2,1,0,0,Mayweather is a pussy hes only winning cus he picks his fight and he picks the nobody fighters . #fightPacquiao @FloydMayweather,0,mayweather is a pussy hes only winning cus he picks his fight and he picks the nobody fighters fight pacquiao
3,0,0,3,2,"McCann, although not having the greatest of seasons, would be a step up from Russel Martin. McCann or Carlos Ruiz #MLB #Yankees",1,mccann although not having the greatest of seasons would be a step up from russel ma in mccann or carlos ruiz mlb yankees
3,0,1,2,2,McDonald's is hella trash to me now,1,mcdonald is hella trash to me now
3,2,1,0,0,Mcdonalds pipe self defence beating: http://t.co/Gk5wbObJTC This is one nigger who's hand I would shake. That's how you deal with sheboons.,0,mcdonalds pipe self defence beating url this is one nigger who hand i would shake that how you deal with sheboons
3,0,3,0,1,Me &amp; Elizabeth are down bitches.,2,me elizabeth are down bitches
3,0,3,0,1,Me &amp; Lew differ on philosophy I say smack that bitch bet she watch her mouf,2,me lew differ on philosophy i say smack that bitch bet she watch her mouf
3,0,0,3,2,Me &amp; hubby relaxing from the studio for a lil...then headed str8 to my honey doo wop wops bday bash Kristen... http://t.co/FOnJOFdzJC,1,me hubby relaxing from the studio for a lil then headed str8 to my honey doo wop wops bday bash kristen url 
3,0,3,0,1,Me &amp; my next bitch gone turn up on the fashion side. &amp; we ain't wearing nun of that designer shit. That shit basic af,2,me my next bitch gone turn up on the fashion side we ain t wearing nun of that designer shit that shit basic af
3,0,3,0,1,Me and Bryan still out this bitch,2,me and bryan still out this bitch
3,0,2,1,1,Me and da @iamcolinquinn gonna do a reboot of da Jeffersons. Only dis time he gonna be Weezy and we married pre op trannies,2,me and da gonna do a reboot of da jeffersons only dis time he gonna be weezy and we married pre op trannies
3,0,3,0,1,Me and my big ol titty bitch @saverearose http://t.co/hGmdurJFYT,2,me and my big ol titty bitch url 
3,0,3,0,1,Me and my bitch http://t.co/AsYjv2K4Tt,2,me and my bitch url 
3,0,3,0,1,Me and my bitch song #IfIHadMe1 http://t.co/Qlt02eLfAf,2,me and my bitch song if i had me 1 url 
3,0,3,0,1,Me and my homie @hou_hefner ROCKIN that bitch all night #MeetUsHere NOW&#10071;&#65039;&#10071;&#65039;&#10071;&#65039;&#10071;&#65039; http://t.co/06olvik6lD,2,me and my homie rockin that bitch all night meet us here now url 
3,0,3,0,1,"Me and my nig @yungNAUGHTI be running shit in Miami on the court, we only lost one game in 3 days",2,me and my nig be running shit in miami on the cou we only lost one game in days
3,0,3,0,1,Me and my nigguh stay doin it,2,me and my nigguh stay doin it
3,0,0,3,2,Me and this song bird sang in the same HS gospel choir!! http://t.co/aJ5HwhpRwc,1,me and this song bird sang in the same hs gospel choir url 
6,0,6,0,1,Me calling bout a nigga &#128564; shit for the birds. &amp; then a nigga that ain't fucking me &#128514; I do not fucking care,2,me calling bout a nigga shit for the birds then a nigga that ain t fucking me i do not fucking care
3,0,0,3,2,Me gusta pollo so espa&#241;ol that. Lol. &#127831;,1,me gusta pollo so espa ol that lol
3,0,2,1,1,Me n niccas ya type Neva exchange #'s .. Wanna talk down n still gain from us!,2,me n niccas ya type neva exchange s wanna talk down n still gain from us
3,0,3,0,1,"Me to @sarayeagley ""Caffenate me, bitch"" because I don't know how to use Dave's coffee maker #struggles #CLEadventures",2,me to caffenate me bitch because i do not know how to use dave coffee maker struggles cl eadventures
3,0,3,0,1,"Me when folks try to come for me. &#128514; Ok hoe, cool! http://t.co/QduFiVVwHa",2,me when folks try to come for me ok hoe cool url 
3,0,3,0,1,Me. RT @OfficialCNote: coolin with all my hoes http://t.co/vCME41IsMg,2,me coolin with all my hoes url 
3,0,3,0,1,"Me: ""Mom, honestly, thank you for making me a bad bitch."" 
Mom: ""You've gotta stop.""",2,me mom honestly thank you for making me a bad bitch mom you have gotta stop
3,0,0,3,2,"Me: downloads flappy bird*
Sierra: ""welp there goes school""",1,me downloads flappy bird sierra welp there goes school
3,0,2,1,1,Me: put a twist tie on the bags of ice or you'll get it all over your car Kiersten: NAHH bitch it'll be all cool.... http://t.co/158FCOn7SD,2,me put a twist tie on the bags of ice or you will get it all over your car kiersten nahh bitch it ll be all cool url 
6,0,0,6,2,Meatloaf cream potatoes deer steak and gravy pinto beans and cornbread pear cobbler n bread pudding @ FHC,1,meatloaf cream potatoes deer steak and gravy pinto beans and cornbread pear cobbler n bread pudding fhc
3,0,3,0,1,Meek do some nut shit one time he a bitch I guess y'all forgot all the hoe shit Wale did on twitter oh ok &#9749;&#65039;&#128056;,2,meek do some nut shit one time he a bitch i guess you all forgot all the hoe shit wale did on twitter oh ok 
3,0,3,0,1,Meek mill said get yo game up before you lose yo bitch damn lol,2,meek mill said get yo game up before you lose yo bitch damn lol
3,0,0,3,2,"Meet India&#8217;s amazing, death-defying monkey king &#8594; http://t.co/dGcmLFSIrh http://t.co/VYw3FsWwdv",1,meet india s amazing death defying monkey king url url 
3,0,3,0,1,Megatron must've fucked Stafford bitch or something.. He will not throw my mans the ball.,2,megatron must ve fucked stafford bitch or something he will not throw my mans the ball
3,0,3,0,1,Mei Haruka is tied up and takes three cocks in her pussy and&#160;mouth http://t.co/jNcMCZEFSs,2,mei haruka is tied up and takes three cocks in her pussy and mouth url 
6,0,6,0,1,Melo should've got the bitch for the east,2,melo should have got the bitch for the east
3,0,3,0,1,"Member when bitches put ""le"" in front of everything. You not foreign mf &#128514;",2,member when bitches put le in front of everything you not foreign mf
3,3,0,0,0,Members of non-traditional religions are all sub-human trash.,0,members of non traditional religions are all sub human trash
3,0,0,3,2,Memorial Weekend early bird wine walk price is still available! We have 21 participating locations http://t.co/bBYoTneeBn,1,memorial weekend early bird wine walk price is still available we have pa icipating locations url 
3,0,0,3,2,Mentions probably look like a septic tank. RT @BillCosby: Go ahead. Meme me! http://t.co/2QttvwWICy #CosbyMeme http://t.co/72IMb6Rfzn,1,mentions probably look like a septic tank go ahead meme me url cosby meme url 
3,1,2,0,1,Merry Christmas bitches &#128536;&#127876;&#9924;&#65039;&#127877; http://t.co/XRkLONwzGN,2,merry christmas bitches url 
3,0,3,0,1,Merry Christmas to all y'all bitches and hoes,2,merry christmas to all you all bitches and hoes
3,0,3,0,1,"Messi is thinking , ""Ronaldo is such a bitch, couldn't even make it out his group"" ahaaaaa",2,messi is thinking ronaldo is such a bitch could not even make it out his group aha
3,0,3,0,1,"Messy ass hoes , ain't your fucking friend !",2,messy ass hoes ain t your fucking friend
3,1,2,0,1,"Messy asss bitches , I would blast yall dumb bitches but i'm not even gon stoop to yalls level",2,messy as bitches i would blast yall dumb bitches but i am not even gon stoop to yalls level
3,0,3,0,1,"Met a bad bitch from Chicago. My hat wasn't cocked, yo.",2,met a bad bitch from chicago my hat wasn t cocked yo
3,0,3,0,1,Met a foreign bitch at Wesley . &#128064;&#128064; she better call me,2,met a foreign bitch at wesley she better call me
3,0,0,3,2,Met a woman who was trying to feed a crow a Brazil nut,1,met a woman who was trying to feed a crow a brazil nut
3,0,3,0,1,"Met this bitch online. Call her my ""e-bae""",2,met this bitch online call her my e bae
3,0,3,0,1,Mfs don't care about tha kid except a few of my niggas &amp; my bitch,2,mfs do not care about tha kid except a few of my niggas my bitch
3,0,3,0,1,"Mfs see a picture of a couple walking on the stairs together &amp; caption it ""Goals&#128525;&#128588;"", bitch all they doing is going down the stairs",2,mfs see a picture of a couple walking on the stairs together caption it goals bitch all they doing is going down the stairs
3,0,1,2,2,Mi caldito de pollo estuvo incredible!! Ahora a snuggle con mi snuggie y mi hubby... Queeee riiikkooo...,1,mi caldito de pollo estuvo incredible ahora a snuggle con mi snuggie y mi hubby que riko
3,0,2,1,1,MiMi was so worried bout Stevie J marriage that bitch ain't even realize she made a sex tape with a married man,2,mimi was so worried bout stevie j marriage that bitch ain t even realize she made a sex tape with a married man
3,0,3,0,1,"MiNo's &#8220;@daboss_s: &#8220;@willyroast2: Caption this==&gt; http://t.co/qr3OegnJLi""&#8221; Nah bitch...we're gonna keep our virginities&#8221;",2,mino caption this url nah bitch we are gonna keep our virginities
3,0,3,0,1,Miami bitches,2,miami bitches
3,0,0,3,2,Miami's run defense is Alex Smith trash.,1,miami run defense is alex smith trash
3,2,1,0,0,"Michael Sam being cut further proves that we fags don't belong in football or #NFL, it is a heterosexual sport for heterosexuals.",0,michael sam being cut fu her proves that we fags do not belong in football or nfl it is a heterosexual spo for heterosexuals
3,0,3,0,1,Michigan is a big state. The hoes on Twitter and Instagram make just it smaller.,2,michigan is a big state the hoes on twitter and instagram make just it smaller
3,1,2,0,1,Middle Eastern and Indonesian women are beautiful. Never seen a ugly bitch in a Bollywood film ever,2,middle eastern and indonesian women are beautiful never seen a ugly bitch in a bollywood film ever
3,0,3,0,1,Might buy your bitch a bag this weekend idk,2,might buy your bitch a bag this weekend idk
3,0,3,0,1,Miley Cyrus got the hardest song in the club &#128514;&#128514;&#128514;&#128514; j's ain't on my feet tho these hoes love these boots &#9996;&#65039;&#9996;&#65039;&#9996;&#65039;,2,miley cyrus got the hardest song in the club j ain t on my feet tho these hoes love these boots 
3,1,2,0,1,Miley Cyrus just wants to hump things and smoke weed with her retarded ass.,2,miley cyrus just wants to hump things and smoke weed with her retarded ass
3,0,3,0,1,"Miley Cyrus went from a a singer who had her t.v show to a stripper who can't rap,she need a big ass and tiddy and she will be dat bitch",2,miley cyrus went from a a singer who had her t v show to a stripper who can not rap she need a big ass and tiddy and she will be dat bitch
3,0,3,0,1,Miley cyrus kinda looks like a retarded care bear....,2,miley cyrus kinda looks like a retarded care bear
3,0,3,0,1,Milk Marie don't approve to you ugly hoes,2,milk marie do not approve to you ugly hoes
3,0,3,0,1,Milk Marie she got pretty pussy call it pink cause a nigga fell in love with it.,2,milk marie she got pretty pussy call it pink cause a nigga fell in love with it
3,0,3,0,1,Million dollar bitch slap a ho,2,million dollar bitch slap a ho
3,1,2,0,1,Millions of niggas can rap. Can any of y'all make music? Like a quality song. Not just you spittin bars. Shit you can play wit the bitches?,2,millions of niggas can rap can any of you all make music like a quality song not just you spittin bars shit you can play wit the bitches
3,0,0,3,2,Mint Oreos &gt;&gt;&gt;,1,mint oreos
